"UserID","UserNo","Name","Email","IP","ID","Started","Ended","Tracking","Q1","Q2","Q3","Q3.1","Q4.1","Q4.2","Q4.3","Q4.4","Q4.5","Q4.6","Q4.7","Q4.8","Q4.9","Q4.10","Q4.11","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26.1","Q26.2","Q26.3","Q26.4","Q26.5","Q26.6","Q26.7","Q26.8","Q26.9","Q26.10","Q26.11","Q27.1","Q27.2","Q27.3","Q27.4","Q27.5","Q27.6","Q27.7","Q27.8","Q27.9","Q27.10","Q27.11","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37.1","Q37.2","Q37.3","Q37.4","Q37.5","Q37.6","Q37.7","Q37.8","Q38.1","Q38.2","Q38.3","Q38.4","Q38.5","Q38.6","Q38.7","Q38.8","Q38.9","Q38.10","Q38.11","Q38.12","Q38.13","Q39.1","Q39.2","Q39.3","Q39.4","Q39.5","Q39.6","Q39.7","Q39.8","Q40","Q41","Q42","Q43","Q44","Q45","Q46"
100000432,433,NA,NA,"100.00.000.00",NA,1698618600,1700066700,"Web link 5","Civil service, including devolved administrations","SCS Pay Band 1 (or equivalent)","Department for Levelling Up, Housing & Communities (excl. agencies)",NA,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","No","I don't know","Yes","No","Yes","Yes","Yes","No","Yes","I don't know","Yes",NA,"Yes","Yes","Not required for my work","No","Not required for my work","No","Yes","Not required for my work","Not required for my work","Yes",NA,"Yes","Yes","I don't know",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","No","Agree","Strongly Disagree","Strongly Agree","Agree","Disagree","Strongly Agree","Strongly Disagree","Agree","Never","Regularly","Rarely","Regularly","Never","Rarely","All the time","All the time","All the time","I don't understand this question","Never","Never","All the time","Never","Rarely","All the time","All the time","Regularly","Regularly","I don't understand this question","Regularly","I don't know","No","Yes",NA,NA,NA,NA
100000433,434,NA,NA,"100.00.000.00",NA,1698521400,1697641200,"Web link 5","Civil service, including devolved administrations","Administrative Officer (or equivalent)","Vehicle Certification Agency",NA,"Yes","No","Yes","No","No","Yes","No","No","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","No","Yes","Yes","Yes","I don't know","No","No","No","I don't know","I don't know","I don't know",NA,"Not required for my work","Not required for my work","Not required for my work","Yes","Not required for my work","No","No","No","No","Yes",NA,"I don't know","I don't know","No",NA,NA,"Yes","No","Yes","Yes","Neutral","Disagree","Agree","Strongly Disagree","Disagree","Strongly Disagree","Neutral","Strongly Disagree","Regularly","Rarely","Regularly","I don't understand this question","I don't understand this question","Never","Never","Rarely","Never","I don't understand this question","Never","I don't understand this question","Never","Sometimes","Never","All the time","Rarely","Sometimes","Sometimes","Never","Sometimes","I don't know","I don't know","No",NA,NA,"some text","some text"
100000434,435,NA,NA,"100.00.000.00",NA,1699565400,1697984100,"Default Web Link","Civil service, including devolved administrations","Grade 7 (or equivalent)","Home Office",NA,"No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","MSc","Yes",NA,NA,NA,NA,NA,NA,"All the time","Yes","No","I don't know","No","Yes","Yes","I don't know","I don't know","I don't know","I don't know","I don't know",NA,"Not required for my work","Yes","Yes","No","Not required for my work","Not required for my work","No","Yes","No","Yes",NA,"No","No","Yes","Other: some text","It has become slightly worse","No",NA,NA,NA,"Disagree","Disagree","Disagree","Disagree","Neutral","Neutral","Strongly Disagree","Strongly Agree","All the time","Rarely","Never","Regularly","All the time","Regularly","Never","Sometimes","All the time","Never","Sometimes","Rarely","All the time","Rarely","Rarely","Rarely","Sometimes","Regularly","Never","Never","Rarely","Yes","Yes","No","some text",NA,"some text",NA
100000435,436,NA,NA,"100.00.000.00",NA,1697933700,1699198200,"Default Web Link","Civil service, including devolved administrations","Other","Office of the Secretary of State for Scotland",NA,"Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Science","Other","Yes","Mathematics","BSc","No","Science","MSc","Yes","All the time","Yes","I don't know","Yes","Yes","I don't know","I don't know","I don't know","I don't know","Yes","I don't know","No",NA,"No","Yes","Yes","No","No","No","No","Yes","No","No",NA,"I don't know","I don't know","No",NA,NA,"No",NA,NA,NA,"Strongly Agree","Disagree","Neutral","Disagree","Disagree","Strongly Disagree","Disagree","Strongly Disagree","I don't understand this question","I don't understand this question","Sometimes","All the time","Rarely","All the time","I don't understand this question","All the time","Never","I don't understand this question","Sometimes","All the time","Never","Never","Never","Regularly","Sometimes","All the time","Regularly","I don't understand this question","Sometimes","I don't know","No","Yes",NA,"some text",NA,"some text"
100000436,437,NA,NA,"100.00.000.00",NA,1698567300,1699140600,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"Northern Ireland",NA,NA,NA,"Health and Social Care Trust","Doctoral degree (or equivalent)","Science","BSc","Yes","Science","MSc","No","Other","Other","Yes","Regularly","No","I don't know","No","Yes","I don't know","Yes","I don't know","I don't know","I don't know","No","I don't know",NA,"Not required for my work","Yes","Yes","Not required for my work","Not required for my work","Yes","Yes","Not required for my work","Yes","Yes","some text","No","No","No",NA,NA,"Yes","Yes","Yes","Yes","Agree","Neutral","Strongly Agree","Neutral","Neutral","Disagree","Disagree","Strongly Disagree","Sometimes","Never","Sometimes","All the time","I don't understand this question","Rarely","All the time","Never","Regularly","I don't understand this question","I don't understand this question","All the time","Sometimes","I don't understand this question","Sometimes","Rarely","I don't understand this question","Rarely","Regularly","Sometimes","Never","Yes","No","No","some text",NA,NA,NA
100000437,438,NA,NA,"100.00.000.00",NA,1698811200,1698191100,"Web link 3","Civil service, including devolved administrations","SCS Pay Band 1 (or equivalent)","Competition and Markets Authority",NA,"Yes","No","No","No","No","No","Yes","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Mathematics","Other","No",NA,NA,NA,NA,NA,NA,"All the time","No","No","Yes","I don't know","No","I don't know","Yes","Yes","I don't know","I don't know","No",NA,"Not required for my work","No","Not required for my work","Not required for my work","Yes","No","No","Not required for my work","Not required for my work","Not required for my work","some text","Yes","I don't know","Yes","Previous private sector employment","It has become slightly worse","No",NA,NA,NA,"Neutral","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Disagree","Neutral","Rarely","Rarely","Regularly","Never","I don't understand this question","Regularly","Never","Regularly","Sometimes","I don't understand this question","Rarely","All the time","Regularly","I don't understand this question","All the time","Regularly","Sometimes","Sometimes","Sometimes","Regularly","Never","No","I don't know","Yes","some text","some text",NA,"some text"
100000438,439,NA,NA,"100.00.000.00",NA,1697649300,1699956900,"Web link 4","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","National Infrastructure Commission",NA,"No","No","No","Yes","No","No","No","No","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Mathematics","Other","Yes","Science","BSc","No","Other","PhD","Yes","Rarely","Yes","Yes","No","Yes","No","No","No","No","I don't know","No","No","some text","Not required for my work","Yes","Yes","No","Not required for my work","Not required for my work","No","Yes","Yes","Yes","some text","Yes","I don't know","I don't know",NA,NA,"Yes","I don't know","Yes, and I am a RAP Champion","Yes","Strongly Agree","Neutral","Disagree","Disagree","Strongly Agree","Agree","Agree","Strongly Agree","Rarely","Never","Never","I don't understand this question","I don't understand this question","I don't understand this question","Sometimes","I don't understand this question","I don't understand this question","I don't understand this question","Regularly","All the time","Sometimes","Sometimes","Rarely","I don't understand this question","Sometimes","Rarely","Never","Sometimes","I don't understand this question","Yes","I don't know","I don't know",NA,NA,NA,NA
100000439,440,NA,NA,"100.00.000.00",NA,1698689700,1699912800,"Web Link 2","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"Scotland",NA,"Other",NA,NA,"Doctoral degree (or equivalent)","Mathematics","MSc","Yes","Mathematics","BSc","No","English","MSc","No","Regularly","Yes","Yes","No","Yes","Yes","No","No","No","I don't know","No","No",NA,"Not required for my work","Not required for my work","Not required for my work","Not required for my work","Yes","Not required for my work","Yes","Yes","Yes","Not required for my work",NA,"No","Yes","Yes","Education","It has become significantly worse","Yes","Yes","Yes, and I am a RAP Champion","Yes","Strongly Disagree","Agree","Agree","Disagree","Strongly Agree","Agree","Agree","Agree","Sometimes","Rarely","I don't understand this question","Sometimes","Sometimes","All the time","I don't understand this question","I don't understand this question","Sometimes","Rarely","Never","I don't understand this question","I don't understand this question","Rarely","All the time","All the time","Sometimes","Regularly","All the time","I don't understand this question","Regularly","Yes","I don't know","I don't know",NA,NA,"some text","some text"
100000440,441,NA,NA,"100.00.000.00",NA,1699071300,1698269400,"Web link 4","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Teaching Regulation Agency",NA,"Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Mathematics","Other","No","Mathematics","Other","Yes","Mathematics","Other","Yes","Rarely","No","No","I don't know","I don't know","Yes","Yes","Yes","No","Yes","Yes","No",NA,"Not required for my work","Yes","Not required for my work","Not required for my work","No","Yes","Yes","Not required for my work","No","No","some text","I don't know","I don't know","No",NA,NA,"No",NA,NA,NA,"Agree","Strongly Disagree","Agree","Strongly Agree","Neutral","Disagree","Agree","Strongly Disagree","I don't understand this question","Never","All the time","Rarely","Regularly","I don't understand this question","Regularly","Regularly","Regularly","Never","All the time","Regularly","Sometimes","I don't understand this question","Sometimes","Sometimes","All the time","I don't understand this question","Regularly","Rarely","Sometimes","No","Yes","Yes","some text",NA,NA,"some text"
100000441,442,NA,NA,"100.00.000.00",NA,1699932600,1699038900,"Web link 5","Civil service, including devolved administrations","Executive Officer (or equivalent)","Competition and Markets Authority",NA,"Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Mathematics","BSc","No",NA,NA,NA,NA,NA,NA,"Sometimes","No","No","No","Yes","No","I don't know","I don't know","Yes","Yes","I don't know","No",NA,"Yes","Not required for my work","Not required for my work","No","Yes","Yes","Yes","Not required for my work","Not required for my work","Not required for my work",NA,"No","No","No",NA,NA,"No",NA,NA,NA,"Agree","Neutral","Agree","Strongly Disagree","Neutral","Disagree","Strongly Agree","Disagree","Regularly","All the time","Rarely","Sometimes","Regularly","Rarely","Rarely","Never","I don't understand this question","Never","All the time","Sometimes","All the time","Never","I don't understand this question","Never","Rarely","Regularly","Sometimes","Sometimes","Never","No","Yes","Yes",NA,NA,"some text","some text"
100000442,443,NA,NA,"100.00.000.00",NA,1698442200,1699288200,"Default Web Link","Civil service, including devolved administrations","Grade 7 (or equivalent)","The Water Services Regulation Authority",NA,"Yes","No","No","No","Yes","No","Yes","No","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,"some text",NA
100000443,444,NA,NA,"100.00.000.00",NA,1699225200,1698529500,"Web link 3","Civil service, including devolved administrations","Executive Officer (or equivalent)","Department for Science, Innovation & Technology (excl. agencies)",NA,"No","No","No","No","No","Yes","Yes","No","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Science","Other","No",NA,NA,NA,NA,NA,NA,"Regularly","Yes","Yes","I don't know","No","I don't know","I don't know","I don't know","I don't know","Yes","No","I don't know",NA,"Not required for my work","Not required for my work","No","Yes","Yes","Yes","Not required for my work","Not required for my work","No","Not required for my work",NA,"No","No","No",NA,NA,"No",NA,NA,NA,"Agree","Neutral","Strongly Disagree","Disagree","Disagree","Strongly Agree","Strongly Agree","Neutral","Never","Regularly","I don't understand this question","Rarely","All the time","All the time","Never","Rarely","Rarely","Rarely","Never","Rarely","Never","Rarely","All the time","Sometimes","Rarely","Sometimes","Never","I don't understand this question","Never","I don't know","I don't know","No","some text",NA,NA,"some text"
100000444,445,NA,NA,"100.00.000.00",NA,1698518700,1699450200,"Default Web Link","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority or NJC",NA,"Band 6","Scotland",NA,"NHS Scotland",NA,NA,"Bachelor's degree (or equivalent)","Mathematics","Other","No","Science","PhD","Yes","Mathematics","PhD","No","Regularly","Yes","Yes","Yes","I don't know","I don't know","I don't know","No","Yes","Yes","I don't know","No","some text","Not required for my work","No","Yes","Not required for my work","Yes","Yes","Yes","No","No","Not required for my work",NA,"Yes","No","No",NA,NA,"No",NA,NA,NA,"Agree","Disagree","Strongly Agree","Neutral","Agree","Disagree","Agree","Strongly Agree","I don't understand this question","Regularly","Sometimes","Regularly","All the time","Rarely","I don't understand this question","Never","Never","Sometimes","All the time","Rarely","Regularly","Sometimes","Regularly","Rarely","I don't understand this question","Rarely","All the time","All the time","Never","I don't know","No","I don't know","some text","some text","some text",NA
100000445,446,NA,NA,"100.00.000.00",NA,1699880400,1699261200,"Web link 4","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Defence Electronics and Components Agency",NA,"No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","Yes","I don't know","Yes","I don't know","Yes","I don't know","Yes","No","I don't know","I don't know","I don't know",NA,"Yes","No","Not required for my work","Not required for my work","No","Yes","Yes","Yes","No","Not required for my work",NA,"I don't know","No","No",NA,NA,"Yes","I don't know","Yes","No","Disagree","Neutral","Strongly Disagree","Neutral","Disagree","Strongly Agree","Disagree","Strongly Disagree","Rarely","Sometimes","All the time","All the time","Regularly","All the time","I don't understand this question","All the time","Sometimes","Sometimes","Regularly","Regularly","Sometimes","Sometimes","Never","Sometimes","Sometimes","Never","Regularly","I don't understand this question","Sometimes","Yes","No","Yes","some text","some text","some text",NA
100000446,447,NA,NA,"100.00.000.00",NA,1699837200,1697833800,"Web link 4","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","Department for Environment Food & Rural Affairs (excl. agencies)",NA,"No","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Science","PhD","Yes","English","Other","No","English","MSc","No","Sometimes","No","No","No","No","Yes","Yes","No","I don't know","No","I don't know","I don't know",NA,"Yes","Yes","Yes","Not required for my work","No","No","Not required for my work","No","No","Yes",NA,"I don't know","I don't know","I don't know",NA,NA,"No",NA,NA,NA,"Strongly Agree","Strongly Disagree","Neutral","Neutral","Agree","Strongly Agree","Agree","Strongly Disagree","I don't understand this question","Never","All the time","Rarely","Never","Regularly","I don't understand this question","I don't understand this question","Rarely","All the time","Rarely","All the time","Rarely","I don't understand this question","All the time","Rarely","Regularly","I don't understand this question","All the time","Sometimes","Rarely","No","Yes","No","some text","some text",NA,"some text"
100000447,448,NA,NA,"100.00.000.00",NA,1699198200,1699379100,"Default Web Link","Civil service, including devolved administrations","Other","Vehicle Certification Agency",NA,"No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Science","PhD","Yes","Mathematics","BSc","Yes","Other","MSc","Yes","Regularly","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","some text","Yes","Not required for my work","Not required for my work","Yes","No","Yes","Not required for my work","No","Not required for my work","Not required for my work","some text","I don't know","No","Yes","Education","It has become slightly worse","No",NA,NA,NA,"Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Disagree","Neutral","Disagree","Rarely","I don't understand this question","All the time","Regularly","All the time","Regularly","Regularly","Rarely","Never","All the time","Sometimes","Regularly","Never","Regularly","All the time","Regularly","Rarely","Regularly","Rarely","Never","Sometimes","No","I don't know","Yes",NA,"some text",NA,"some text"
100000448,449,NA,NA,"100.00.000.00",NA,1697668200,1698128100,"Web link 3","Civil service, including devolved administrations","SCS Pay Band 1 (or equivalent)","Scottish Government (excl. agencies)",NA,"No","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Other","PhD","Yes","Science","MSc","Yes",NA,NA,NA,"Sometimes","Yes","I don't know","Yes","No","No","I don't know","No","No","I don't know","No","No",NA,"Yes","Yes","Yes","Yes","Yes","Not required for my work","No","No","Yes","Not required for my work",NA,"No","I don't know","Yes","Current employment","It has stayed the same","No",NA,NA,NA,"Strongly Disagree","Disagree","Strongly Agree","Neutral","Disagree","Strongly Agree","Disagree","Strongly Agree","I don't understand this question","Rarely","Rarely","I don't understand this question","Never","Regularly","All the time","Sometimes","Sometimes","Regularly","Rarely","Never","Regularly","Rarely","All the time","Regularly","Regularly","Regularly","I don't understand this question","I don't understand this question","Never","No","Yes","I don't know","some text",NA,NA,NA
100000449,450,NA,NA,"100.00.000.00",NA,1699847100,1698038100,"Web link 3","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"Scotland",NA,"Special Health Board",NA,NA,"Bachelor's degree (or equivalent)","English","Other","No","Science","MSc","No","Other","BSc","No","Regularly","No","No","I don't know","I don't know","I don't know","No","Yes","Yes","No","No","Yes","some text","No","No","Yes","Not required for my work","Not required for my work","Yes","Not required for my work","Not required for my work","Not required for my work","Yes",NA,"I don't know","No","Yes","Previous private sector employment","It has stayed the same","Yes","Yes","No","Yes","Agree","Agree","Strongly Agree","Strongly Disagree","Neutral","Neutral","Agree","Agree","I don't understand this question","Regularly","I don't understand this question","I don't understand this question","All the time","I don't understand this question","Never","Regularly","Rarely","Regularly","Sometimes","All the time","All the time","Never","Rarely","Sometimes","Sometimes","Regularly","All the time","Regularly","Sometimes","I don't know","I don't know","Yes","some text","some text","some text","some text"
100000450,451,NA,NA,"100.00.000.00",NA,1699941600,1699477200,"Web link 3","Civil service, including devolved administrations","Fast Stream","Met Office",NA,"No","No","Yes","Yes","Yes","No","No","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"All the time","Yes","Yes","I don't know","No","I don't know","No","Yes","Yes","No","No","No","some text","Not required for my work","No","Not required for my work","Yes","Yes","No","No","Not required for my work","Yes","Not required for my work",NA,"Yes","Yes","No",NA,NA,"No",NA,NA,NA,"Strongly Agree","Strongly Disagree","Agree","Strongly Agree","Agree","Strongly Disagree","Agree","Strongly Disagree","Sometimes","Never","Regularly","I don't understand this question","Never","I don't understand this question","Rarely","All the time","Sometimes","Regularly","Regularly","All the time","Never","All the time","Rarely","Sometimes","I don't understand this question","Regularly","Sometimes","I don't understand this question","Sometimes","I don't know","I don't know","No","some text","some text","some text","some text"
100000451,452,NA,NA,"100.00.000.00",NA,1698221700,1698298200,"Web link 3","Civil service, including devolved administrations","Grade 6 (or equivalent)","HM Courts & Tribunals Service",NA,"No","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","No","No","I don't know","I don't know","I don't know","Yes","Yes","Yes","I don't know","No","I don't know","some text","Not required for my work","Yes","Yes","Yes","Yes","Not required for my work","Not required for my work","Yes","Not required for my work","Yes",NA,"No","I don't know","No",NA,NA,"Yes","Yes","No","Yes","Agree","Neutral","Neutral","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Disagree","All the time","I don't understand this question","Rarely","Never","Sometimes","All the time","Never","Never","Never","Rarely","Sometimes","Regularly","Sometimes","Never","Never","Sometimes","Regularly","Never","Rarely","Rarely","All the time","No","No","No","some text",NA,NA,"some text"
100000452,453,NA,NA,"100.00.000.00",NA,1698655500,1697555700,"Default Web Link","Civil service, including devolved administrations","Other","Ministry of Defence (excl. agencies)",NA,"No","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Science","PhD","No","English","PhD","Yes",NA,NA,NA,"Rarely","No","No","I don't know","I don't know","No","Yes","I don't know","Yes","No","I don't know","I don't know",NA,"Not required for my work","Not required for my work","Not required for my work","Not required for my work","No","Yes","Yes","Not required for my work","Yes","No",NA,"Yes","Yes","No",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes, but I haven't read it","Strongly Agree","Agree","Strongly Disagree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Neutral","All the time","All the time","Never","Regularly","Regularly","Rarely","All the time","All the time","I don't understand this question","Rarely","Rarely","Rarely","All the time","All the time","Regularly","All the time","Sometimes","I don't understand this question","Never","All the time","Regularly","Yes","I don't know","Yes",NA,NA,NA,"some text"
100000453,454,NA,NA,"100.00.000.00",NA,1699749000,1697541300,"Web link 4","Civil service, including devolved administrations","Fast Stream","Scottish Prison Service",NA,"No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Science","BSc","No",NA,NA,NA,NA,NA,NA,"Regularly","Yes","No","No","No","I don't know","Yes","Yes","Yes","I don't know","Yes","Yes",NA,"Yes","No","No","No","Not required for my work","Not required for my work","No","Yes","No","No",NA,"I don't know","Yes","Yes","Education","It has stayed the same","Yes","Yes","Yes, and I am a RAP Champion","Yes","Disagree","Strongly Disagree","Neutral","Agree","Agree","Disagree","Neutral","Strongly Agree","Regularly","Regularly","Sometimes","I don't understand this question","Rarely","Regularly","Regularly","I don't understand this question","Never","All the time","Regularly","Rarely","I don't understand this question","Never","Never","Sometimes","Sometimes","Sometimes","I don't understand this question","I don't understand this question","Rarely","I don't know","I don't know","I don't know",NA,"some text",NA,NA
100000454,455,NA,NA,"100.00.000.00",NA,1698709500,1698669000,"Web link 3","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"Wales",NA,NA,"NHS Trust",NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","Yes","No","I don't know","No","No","Yes","No","I don't know","Yes","Yes","I don't know","some text","No","Yes","Not required for my work","Not required for my work","No","No","No","Yes","No","Not required for my work",NA,"I don't know","I don't know","Yes","Current employment","It has become significantly worse","Yes","Yes","Yes","Yes, but I haven't read it","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Disagree","Strongly Disagree","Sometimes","Sometimes","All the time","All the time","Rarely","Regularly","I don't understand this question","Rarely","I don't understand this question","All the time","Rarely","Rarely","Never","I don't understand this question","I don't understand this question","I don't understand this question","Regularly","Never","Never","I don't understand this question","Rarely","No","No","Yes","some text","some text","some text",NA
100000455,456,NA,NA,"100.00.000.00",NA,1698138000,1699948800,"Default Web Link","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"England","NHS England",NA,NA,NA,"Bachelor's degree (or equivalent)","English","Other","Yes","Science","BSc","Yes",NA,NA,NA,"Rarely","No","I don't know","I don't know","No","No","No","Yes","No","I don't know","No","I don't know",NA,"Yes","Not required for my work","Yes","Yes","No","No","No","Not required for my work","Yes","Not required for my work",NA,"I don't know","I don't know","No",NA,NA,"No",NA,NA,NA,"Disagree","Agree","Disagree","Strongly Agree","Neutral","Strongly Disagree","Disagree","Neutral","Never","Rarely","All the time","I don't understand this question","Never","Rarely","Rarely","All the time","Rarely","Sometimes","All the time","Regularly","Regularly","Never","Regularly","Never","Rarely","I don't understand this question","Sometimes","I don't understand this question","Regularly","Yes","Yes","Yes","some text","some text",NA,NA
100000456,457,NA,NA,"100.00.000.00",NA,1699209000,1699929900,"Web link 5","Civil service, including devolved administrations","Grade 6 (or equivalent)","Serious Fraud Office",NA,"Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","English","PhD","Yes",NA,NA,NA,NA,NA,NA,"All the time","Yes","No","No","I don't know","Yes","I don't know","I don't know","I don't know","Yes","I don't know","Yes",NA,"Not required for my work","Not required for my work","No","No","Yes","No","No","Yes","Not required for my work","Not required for my work","some text","No","No","I don't know",NA,NA,"Yes","I don't know","Yes, and I am a RAP Champion","Yes","Neutral","Neutral","Neutral","Strongly Disagree","Strongly Agree","Strongly Disagree","Agree","Disagree","Never","Never","Rarely","I don't understand this question","All the time","All the time","I don't understand this question","I don't understand this question","All the time","Rarely","Rarely","Sometimes","Regularly","All the time","I don't understand this question","All the time","All the time","Regularly","Sometimes","I don't understand this question","Regularly","Yes","I don't know","Yes","some text","some text",NA,"some text"
100000457,458,NA,NA,"100.00.000.00",NA,1698776100,1699056000,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 4",NA,"Northern Ireland",NA,NA,NA,"Other","Bachelor's degree (or equivalent)","English","PhD","Yes","Mathematics","PhD","Yes","Mathematics","Other","Yes","Sometimes","Yes","Yes","Yes","Yes","No","I don't know","I don't know","No","I don't know","Yes","Yes",NA,"Not required for my work","No","Yes","No","No","Not required for my work","Yes","No","No","Yes",NA,"Yes","I don't know","No",NA,NA,"No",NA,NA,NA,"Neutral","Agree","Strongly Disagree","Strongly Agree","Neutral","Strongly Agree","Disagree","Strongly Agree","Regularly","I don't understand this question","I don't understand this question","Regularly","Never","Sometimes","Rarely","All the time","All the time","I don't understand this question","I don't understand this question","Sometimes","All the time","Rarely","Sometimes","Rarely","All the time","All the time","All the time","Never","Sometimes","No","Yes","I don't know",NA,NA,"some text","some text"
